Bank,service,statistic,p-value,z
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,8678098.0,1.0240526393691461e-90,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,8710443.0,2.0105035637040396e-93,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,8721877.0,2.1710065819171598e-94,
Mitsubishi UFJ Financial Group Inc,Pest control,8663325.0,1.7108146371631894e-89,
Mitsubishi UFJ Financial Group Inc,Pollination,8601429.0,1.8399201886166138e-84,
Mitsubishi UFJ Financial Group Inc,Soil quality,8684383.0,3.07252195985267e-91,
Mitsubishi UFJ Financial Group Inc,Surface water,8707377.0,3.6445651673715326e-93,
Mitsubishi UFJ Financial Group Inc,Ventilation,8681968.0,4.8817071161063796e-91,
Mitsubishi UFJ Financial Group Inc,Water flow maintenance,8692473.0,6.490234558216986e-92,
Mitsubishi UFJ Financial Group Inc,Water quality,8702326.0,9.692755296382813e-93,
Mizuho Financial Group Inc,Animal-based energy,10876799.0,0.0,
Mizuho Financial Group Inc,Bio-remediation,10956658.0,0.0,
Mizuho Financial Group Inc,Buffering and attenuation of mass flows,10922162.0,0.0,
Mizuho Financial Group Inc,Climate regulation,10976236.0,0.0,
Mizuho Financial Group Inc,Dilution by atmosphere and ecosystems,10918691.0,0.0,
Mizuho Financial Group Inc,Disease control,10876667.0,0.0,
Mizuho Financial Group Inc,Fibres and other materials,10888744.0,0.0,
Mizuho Financial Group Inc,Filtration,10960614.0,0.0,
Mizuho Financial Group Inc,Flood and storm protection,10961580.0,0.0,
Mizuho Financial Group Inc,Genetic materials,10903837.0,0.0,
